Num_Of_OP_Claims_Total,income,beds,Weighted_Safety_Domain_Score,households,ip_avg_stay,cmi_recent_value,ip_total_costs,Total_Performance_Score,Num_Of_OP_Claims_Total_score,income_score,beds_score,households_score,ip_avg_stay_score,cmi_recent_value_score,ip_total_costs_score,Total_Performance_Score_score,Weighted_Safety_Domain_Score_score,model_score,GPO_Text__c_Vizient_score,is_preimer,is_intalere,is_vazient,beds_score_size,Account_id_x,Provider_Number_x,Definitive_ID,Customer_ID,initial_score,score_label,is_kids_hospital,Provider_Number_y,GPO_Affiliations,Hospital_Name,post_state_score_label,post_state_applied,post_HealthTrust_score_label,post_HealthTrust_applied,post_Vazient_and_kids_score_label,post_Vazient_and_kids_applied,final_score,Account_id_y,first_year_month_transaction,Daily_Revenue_mean_2018,Daily_Revenue_sum_2018,Total_Daily_Revenue,is_quva_customer,Provider_Number,Zip_Code,IDN,Definitive_IDN_ID,City,State_y,Territory,Assigned_Name,weighted_score,idn_average_beds,Number_of_Hospitals,idn_final_score_label,is_independent,Pharmacy_Costs,Provider_ID,Total_Costs,Total_Charges,Pharmacy_Total_Cost,Longitude,Latitude,Num_Of_OP_Claims_Total_bucket,income_bucket,beds_bucket,households_bucket,ip_avg_stay_bucket,cmi_recent_value_bucket,ip_total_costs_bucket,Total_Performance_Score_bucket,Weighted_Safety_Domain_Score_bucket
9070,56.128,40,0,4438,4,2.385,10852212,24.583,0.333,0.333,0,0,1,0.667,0,0,0,46.667,1,0,1,1,22.222,,100079,851,nan,41.778,C,FALSE,100079,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet), Vizient",Sylvester Comprehensive Cancer Center (FKA University Of Miami Hospitals And Clinics),C,FALSE,D,TRUE,C,FALSE,D,,,,,,FALSE,100079,33136,University Of Miami Health System (AKA UHealth),550809,MIAMI,FL,Miami,OTHER,0.07,572,3,D,FALSE,172075155,100079,489346114,2670485143,172075155,-80.2042,25.7864,"(5000.0, 9140.479]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2550,23.414,158,3.281,2814,5,1.401,16946149,21.536,0.167,0,0.375,0,1,0.333,0,0,0,42.917,1,1,1,1,66.667,,100022*,274135,nan,47.667,C,TRUE,100022*,"Vizient, Premier Inc, Intalere (FKA: Amerinet)",Holtz Childrens Hospital Jackson Memorial Hospital,C,FALSE,C,FALSE,B,TRUE,B,,,,,,FALSE,100022*,33136,Jackson Health System (FL),274134,MIAMI,FL,Miami,OTHER,0.063,1863,6,C,FALSE,,,,,,-80.2042,25.7864,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2550,23.414,158,3.281,2814,5,1.401,16946149,21.536,0.167,0,0.375,0,1,0.333,0,0,0,42.917,1,1,1,1,66.667,,100022*,274139,nan,47.667,C,FALSE,100022*,"Premier Inc, Intalere (FKA: Amerinet), Vizient",Jackson Behavioral Health Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,100022*,33136,Jackson Health System (FL),274134,MIAMI,FL,Miami,OTHER,0.063,1863,6,C,FALSE,,,,,,-80.2042,25.7864,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
10862,37.458,257,12,2176,6,1.772,30438748,31.917,0.5,0,0.5,0,1,0.333,0,0,0.286,52.024,1,0,0,1,88.889,0014100000X1UpEAAV,240047,2214,10190,59.397,B,FALSE,240047,Vizient,St Lukes Hospital,B,FALSE,B,FALSE,B,FALSE,B,0014100000X1UpEAAV,17-Jan,22141.259,154988.81,199565.95,TRUE,240047,55805,St Lukes Health System (Duluth MN),866880,DULUTH,MN,Minneapolis,"Moeller,Ja",0.941,273,2,C,FALSE,,240047,297727656,888469559,0,-92.0946,46.7987,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(10.0, 12.618]"
11574,37.458,310,8.667,2176,5,2.068,55283987,35.667,0.5,0,0.5,0,1,0.667,0,0,0.143,52.262,1,0,0,1,88.889,0014100001Ara5BAAR,240002,2219,10542,59.587,B,FALSE,240002,Vizient,Essentia Health St Marys Medical Center (FKA: St Marys Medical Center),B,FALSE,B,FALSE,B,FALSE,B,0014100001Ara5BAAR,17-Nov,3840.242,23041.45,30891.35,TRUE,240002,55805,Essentia Health,4690,DULUTH,MN,Minneapolis,"Moeller,Ja",0.174,1628,16,C,FALSE,,240002,352185198,933478075,0,-92.0946,46.7987,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
7181,37.458,139,13.333,2176,7,1.548,32674926,29.667,0.333,0,0.25,0,0,0.333,0,0,0.429,43.452,1,0,0,1,44.444,,240019,2215,nan,43.651,C,FALSE,240019,Vizient,Essentia Health - Duluth (FKA: SMDC Medical Center),C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,240019,55805,Essentia Health,4690,DULUTH,MN,Minneapolis,"Moeller,Ja",0.078,1628,16,C,FALSE,,240019,257885008,473906417,0,-92.0946,46.7987,"(5000.0, 9140.479]","(0.0, 48.525]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(12.618, 14.957]"
2550,37.458,158,3.281,2176,5,1.401,16946149,21.536,0.167,0,0.375,0,1,0.333,0,0,0,42.917,1,0,0,1,66.667,,240002*,550778,nan,47.667,C,TRUE,240002*,Vizient,Essentia Health - St Marys Childrens Hospital,C,FALSE,C,FALSE,B,TRUE,B,,,,,,FALSE,240002*,55805,Essentia Health,4690,DULUTH,MN,Minneapolis,"Moeller,Ja",0.088,1628,16,C,FALSE,,,,,,-92.0946,46.7987,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
3603,61.405,36,0,5496,2,1.184,4947535,52.5,0.167,0.333,0,0.25,1,0,0.333,0.5,0,46.25,1,1,1,1,22.222,0014100000X1UpFAAV,240064,2159,10191,41.444,C,FALSE,240064,"Vizient, Intalere (FKA: Amerinet), Premier Inc",Grand Itasca Clinic And Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,240064,55744,Fairview Health Services,7103,GRAND RAPIDS,MN,Minneapolis,"Moeller,Ja",0.019,1696,9,B,FALSE,,240064,63741944,175745225,0,-93.5115,47.2348,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 50.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
6481,41.247,189,13,4498,5,1.732,13661221,33.583,0.333,0,0.375,0,1,0.333,0,0,0.429,49.702,1,0,1,1,77.778,0014100000X1UpGAAV,360009,3081,10192,55.317,B,FALSE,360009,"Intalere (FKA: Amerinet), Vizient, Vizient - Excelerate Strategic Health Sourcing",Lima Memorial Health System,B,FALSE,B,FALSE,B,FALSE,B,0014100000X1UpGAAV,17-May,14483.911,101387.38,220300.66,TRUE,360009,45804,ProMedica Health System,4731,LIMA,OH,Detroit,"Satow, Ma",0.089,1807,13,B,FALSE,,360009,152787649,575228992,0,-84.089,40.7275,"(5000.0, 9140.479]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(12.618, 14.957]"
257,41.247,12,0,4498,0,2.342,1099896,70.909,0,0,0,0,1,0.667,0.333,1,0,45,1,1,0,0,11.111,,360263,3080,nan,38.222,C,FALSE,360263,Premier Inc,Institute For Orthopaedic Surgery,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,360263,45804,,-1,LIMA,OH,Detroit,"Satow, Ma",,,,,TRUE,,360263,22291343,146675476,0,-84.089,40.7275,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(63.414, 82.273]","(0.0, 5.0]"
0,64.866,20,0,10895,0,2.178,1800278,69.545,0,0.333,0,0.25,1,0.667,0.333,1,0,19.583,0,0,0,0,11.111,0014100000X1UpHAAV,670054,3863,10193,17.889,D,FALSE,670054,"HealthTrust Purchasing Group (HPG), Cardinal Health",Foundation Surgical Hospital of San Antonio,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,670054,78240,,-1,SAN ANTONIO,TX,Dallas,"Ballew,Ho",,,,,TRUE,1833494,670054,31816081,225791570,1833494,-98.6006,29.5189,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(63.414, 82.273]","(0.0, 5.0]"
0,64.866,23,0,10895,0,2.166,1039558,55.909,0,0.333,0,0.25,1,0.667,0.333,0.5,0,17.083,0,0,0,0,11.111,,450780,3855,nan,15.889,D,FALSE,450780,HealthTrust Purchasing Group (HPG),Methodist Ambulatory Surgery Hospital NW,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,450780,78240,HCA San Antonio Division (AKA Methodist Health System of San Antonio),550016,SAN ANTONIO,TX,Dallas,"Ballew,Ho",0.008,1853,11,D,FALSE,,450780,19557346,90198509,0,-98.6006,29.5189,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(5323.096, 15075.413]","(6.546, 10.75]","(1.897, 2.489]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
0,56.128,108,0,4438,7,1.142,3248764,24.583,0,0.333,0.25,0,0,0,0.333,0,0,37.5,1,0,0,1,44.444,,453031,6262,nan,38.889,C,FALSE,453031,Vizient,HealthSouth Rehabilitation Institute of San Antonio (RIOSA),C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,453031,78240,Encompass Health Corporation (FKA HealthSouth),7277,SAN ANTONIO,TX,Dallas,"Ballew,Ho",0.01,9681,130,D,FALSE,,453031,19814786,36221534,0,-98.6006,29.5189,"(0.0, 1001.0]","(48.525, 80.564]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,62,0,4438,29,1.15,5266376,24.583,0,0.333,0.125,0,0,0,0.333,0,0,36.25,1,0,0,1,33.333,,452059,5361,nan,35.667,D,FALSE,452059,Vizient,Lifecare Hospital of San Antonio,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,452059,78240,LifeCare Health Partners,7218,SAN ANTONIO,TX,Dallas,"Ballew,Ho",0.028,1119,21,D,FALSE,2325982,452059,27806541,215840112,2406822,-98.6006,29.5189,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
27737,64.248,590,6.667,9567,6,1.938,94465922,28.5,0.5,0.333,0.5,0.25,1,0.667,0,0,0.143,26.845,0,0,0,0,100,0014100000X1UpIAAV,260065,2368,10194,41.476,C,FALSE,260065,Resource Optimization and Innovation (ROi),Mercy Hospital - Springfield (FKA St Johns Hospital),C,FALSE,C,FALSE,C,FALSE,C,0014100000X1UpIAAV,17-Dec,7995.649,55969.54,61819.54,TRUE,260065,65804,Mercy (MO),7027,SPRINGFIELD,MO,Chicago,"Williams,Ly",0.112,4788,39,D,FALSE,65861748,260065,780493438,3180093385,65861748,-93.2522,37.1654,"(9140.479, 35608.014]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,60,0,4438,7,1.074,3366059,24.583,0,0.333,0.125,0,0,0,0.333,0,0,36.25,1,0,0,1,33.333,,263032,835808,nan,35.667,D,FALSE,263032,"Vizient, Resource Optimization and Innovation (ROi)",Mercy Rehabilitation Hospital - Springfield,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,263032,65804,Mercy (MO),7027,SPRINGFIELD,MO,Chicago,"Williams,Ly",0.011,4788,39,D,FALSE,660075,263032,19287024,34428165,694887,-93.2522,37.1654,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,44,0,4438,24,1.241,2980026,24.583,0,0.333,0,0,0,0.333,0.333,0,0,36.667,1,0,0,1,22.222,,262017,4810,nan,33.778,D,FALSE,262017,Vizient,Select Specialty Hospital - Springfield,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,262017,65804,Select Medical Corporation,7013,SPRINGFIELD,MO,Chicago,"Williams,Ly",0.007,4818,104,D,FALSE,,262017,18534284,50989051,0,-93.2522,37.1654,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2550,64.248,158,3.281,9567,5,1.401,16946149,21.536,0.167,0.333,0.375,0.25,1,0.333,0,0,0,17.5,0,0,0,0,66.667,,260065*,576768,nan,27.333,D,TRUE,260065*,Resource Optimization and Innovation (ROi),Mercy Childrens Hospital - Springfield,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,260065*,65804,Mercy (MO),7027,SPRINGFIELD,MO,Chicago,"Williams,Ly",0.03,4788,39,D,FALSE,,,,,,-93.2522,37.1654,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
27737,64.248,590,6.667,9567,6,1.938,94465922,28.5,0.5,0.333,0.5,0.25,1,0.667,0,0,0.143,26.845,0,0,0,0,100,0014100001HihMfAAJ,000nan,764473,10638,41.476,C,FALSE,000nan,Resource Optimization and Innovation (ROi),Mercy Orthopedic Hospital - Springfield,C,FALSE,C,FALSE,C,FALSE,C,0014100001HihMfAAJ,17-Dec,3306.193,19837.16,20512.16,TRUE,000nan,65721,Mercy (MO),7027,OZARK,MO,Chicago,"Williams,Ly",0.112,4788,39,D,FALSE,,000nan,263793813,1004965429,11524023,-93.2022,37.0169,"(9140.479, 35608.014]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
9006,52.444,281,12.667,5750,5,1.858,39408703,31.167,0.333,0.333,0.5,0.25,1,0.333,0,0,0.429,55.536,1,0,0,1,88.889,0014100000X1UpKAAV,130049,1101,10196,62.206,A,FALSE,130049,Vizient,Kootenai Medical Center (AKA Kootenai Health System),A,FALSE,A,FALSE,A,FALSE,A,0014100000X1UpKAAV,17-Mar,350.6,350.6,23758.5,TRUE,130049,83814,,-1,COEUR D ALENE,ID,Seattle,"Fletcher, Mi",,,,,TRUE,7663557,130049,346822260,990550915,7663557,-116.785,47.6928,"(5000.0, 9140.479]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(12.618, 14.957]"
17529,96.585,553,7,3726,5,2.018,88503109,30.75,0.5,0.667,0.5,0,1,0.667,0,0,0.143,58.929,1,0,0,1,100,0014100000X1UpPAAV,340114,3039,10201,67.143,A,FALSE,340114,Vizient,UNC Rex Hospital (FKA: Rex Hospital),A,FALSE,A,FALSE,A,FALSE,A,0014100000X1UpPAAV,17-Feb,13281.964,92973.75,211343.28,TRUE,340114,27607,UNC REX Healthcare (FKA: Rex Healthcare),274280,RALEIGH,NC,Carolinas,"Hubbard,Ad",0.491,1126,4,B,FALSE,106199357,340114,649311964,2409497141,106199357,-78.6877,35.8014,"(9140.479, 35608.014]","(80.564, 141.836]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.897, 2.489]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,0,0,1,55.556,,340114,833238,nan,48.111,C,FALSE,340114,Vizient,North Carolina Heart & Vascular Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,340114,27607,UNC REX Healthcare (FKA: Rex Healthcare),274280,RALEIGH,NC,Carolinas,"Hubbard,Ad",0.139,1126,4,B,FALSE,,340114,649311964,2409497141,106199357,-78.6877,35.8014,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
3045,51.944,110,5.2,13437,5,1.622,7884686,18.283,0.167,0.333,0.25,0.25,1,0.333,0,0,0.143,47.679,1,0,0,1,44.444,0014100000X1UpQAAV,340041,2952,10202,47.032,C,FALSE,340041,"Magnet Group, Vizient",Caldwell Memorial Hospital,C,FALSE,C,FALSE,C,FALSE,C,0014100000X1UpQAAV,17-Feb,484.64,484.64,1619,TRUE,340041,28645,University of North Carolina (UNC) Health Care,274282,LENOIR,NC,Carolinas,"Hubbard,Ad",0.048,1670,13,B,FALSE,4425066,340041,87337231,294533262,4425066,-81.5398,35.9149,"(1001.0, 5000.0]","(48.525, 80.564]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
16085,0,559,0,0,6,1.894,79636144,0,0.5,0,0.5,0,1,0.333,0,0,0,49.167,1,1,1,1,100,0014100000X1UpYAAV,390048,3544,10210,59.333,B,FALSE,390048,"Intalere (FKA: Amerinet), Magnet Group, Premier Inc, Vizient, McKesson Pharmaceutical",Geisinger-Lewistown Hospital,B,FALSE,B,FALSE,B,FALSE,B,0014100000X1UpYAAV,17-Dec,1296.92,5187.68,6412.98,TRUE,390048,17044,Geisinger (FKA: Geisinger Health System),4748,LEWISTOWN,PA,Philadelphia,"Demetra,Mi",0.16,3009,11,C,FALSE,2396473,390048,494894930,3772278163,30856024,-77.5756,40.5994,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
16085,0,559,0,0,6,1.894,79636144,0,0.5,0,0.5,0,1,0.333,0,0,0,49.167,1,1,1,1,100,0014100000X1UpZAAV,390270,3531,10211,59.333,B,FALSE,390270,"Intalere (FKA: Amerinet), Magnet Group, Premier Inc, Vizient, McKesson Pharmaceutical",Geisinger Wyoming Valley Medical Center,B,FALSE,B,FALSE,B,FALSE,B,0014100000X1UpZAAV,17-May,13952.598,83715.59,92477.29,TRUE,390270,18711,Geisinger (FKA: Geisinger Health System),4748,WILKES BARRE,PA,Philadelphia,"Demetra,Mi",0.16,3009,11,C,FALSE,9843613,390270,653994833,5348530380,34579594,-75.8801,41.2722,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2550,57.561,158,3.281,4835.441,5,1.401,16946149,21.536,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,1,1,1,66.667,,390270*,553310,nan,50.333,B,FALSE,390270*,"Premier Inc, Intalere (FKA: Amerinet), Vizient, McKesson Pharmaceutical",Richard & Marion Pearsall Heart Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,390270*,18711,Geisinger (FKA: Geisinger Health System),4748,WILKES BARRE,PA,Philadelphia,"Demetra,Mi",0.045,3009,11,C,FALSE,,,,,,-75.8801,41.2722,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,16.25,0,0,0,0,55.556,,39013F,3534,nan,24.111,D,FALSE,39013F,Department of Veterans Affairs,Wilkes - Barre VA Medical Center,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,39013F,18711,VA Healthcare VISN 4 (FKA VA Stars & Stripes Healthcare Network),541798,WILKES BARRE,PA,Philadelphia,"Demetra,Mi",0.1,1560,10,D,FALSE,,,,,,-75.8801,41.2722,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
16085,0,559,0,0,6,1.894,79636144,0,0.5,0,0.5,0,1,0.333,0,0,0,49.167,1,1,1,1,100,0014100000X1UpaAAF,390001,3516,10212,59.333,B,FALSE,390001,"Premier Inc, Intalere (FKA: Amerinet), Magnet Group, Vizient, McKesson Pharmaceutical",Geisinger Community Medical Center,B,FALSE,B,FALSE,B,FALSE,B,0014100000X1UpaAAF,17-May,5264.213,21056.85,26804.61,TRUE,390001,18510,Geisinger (FKA: Geisinger Health System),4748,SCRANTON,PA,Philadelphia,"Demetra,Mi",0.16,3009,11,C,FALSE,,390001,562406696,4449313139,29657788,-75.6484,41.408,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2658,53.359,213,9,2639,5,1.585,14052084,20.917,0.167,0.333,0.375,0,1,0.333,0,0,0.143,47.679,1,0,1,0,88.889,,390119,3514,nan,55.921,B,FALSE,390119,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet), Magnet Group",Moses Taylor Hospital,B,FALSE,D,TRUE,B,FALSE,D,,,,,,FALSE,390119,18510,Commonwealth Health,550062,SCRANTON,PA,Philadelphia,"Demetra,Mi",0.171,1244,6,D,FALSE,7970706,390119,129651463,1144220708,8812172,-75.6484,41.408,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
3907,0,186,0,0,6,1.673,13531328,0,0.167,0,0.375,0,1,0.333,0,0,0,12.917,0,0,0,0,77.778,,390237,3512,nan,25.889,D,FALSE,390237,"HealthTrust Purchasing Group (HPG), Magnet Group",Regional Hospital of Scranton,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,390237,18510,Commonwealth Health,550062,SCRANTON,PA,Philadelphia,"Demetra,Mi",0.15,1244,6,D,FALSE,9043623,390237,137420589,1030779853,9043623,-75.6484,41.408,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
16085,0,559,0,0,6,1.894,79636144,0,0.5,0,0.5,0,1,0.333,0,0,0,49.167,1,1,1,1,100,0014100000X1UmGAAV,390006,3555,9150,59.333,B,FALSE,390006,"Intalere (FKA: Amerinet), Magnet Group, Vizient, Premier Inc, McKesson Pharmaceutical",Geisinger Medical Center,B,FALSE,B,FALSE,B,FALSE,B,0014100000X1UmGAAV,16-Jul,18925.191,132476.34,181279.14,TRUE,390006,17822,Geisinger (FKA: Geisinger Health System),4748,DANVILLE,PA,Philadelphia,"Demetra,Mi",0.16,3009,11,C,FALSE,59315575,390006,888914479,7173160451,59315575,-76.6049,40.9674,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,30,0,4438,20,1.298,2426376,24.583,0,0.333,0,0,0,0.333,0.333,0,0,36.667,1,0,0,1,11.111,,392047,4932,nan,31.556,D,FALSE,392047,Vizient,Select Specialty Hospital - Danville,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,392047,17822,Select Medical Corporation,7013,DANVILLE,PA,Philadelphia,"Demetra,Mi",0.005,4818,104,D,FALSE,,392047,12002731,49152752,0,-76.6049,40.9674,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2550,57.561,158,3.281,4835.441,5,1.401,16946149,21.536,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,1,1,1,66.667,,390006*,553309,nan,50.333,B,TRUE,390006*,"Vizient, Premier Inc, Intalere (FKA: Amerinet), McKesson Pharmaceutical",Janet Weis Childrens Hospital,B,FALSE,B,FALSE,A,TRUE,A,,,,,,FALSE,390006*,17822,Geisinger (FKA: Geisinger Health System),4748,DANVILLE,PA,Philadelphia,"Demetra,Mi",0.045,3009,11,C,FALSE,,,,,,-76.6049,40.9674,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
1154,59.232,72,0,6567,2,1.185,5062116,52.188,0.167,0.333,0.125,0.25,1,0.333,0.333,0.5,0,49.167,1,1,1,1,33.333,0014100000X1UpbAAF,390003,3484,10213,46,C,FALSE,390003,"Intalere (FKA: Amerinet), Magnet Group, Premier Inc, Vizient, McKesson Pharmaceutical",Geisinger - Bloomsburg Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,390003,17815,Geisinger (FKA: Geisinger Health System),4748,BLOOMSBURG,PA,Philadelphia,"Demetra,Mi",0.021,3009,11,C,FALSE,1523983,390003,41869470,210981234,1523983,-76.4384,41.0115,"(1001.0, 5000.0]","(48.525, 80.564]","(50.0, 100.0]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
