Num_Of_OP_Claims_Total,income,beds,Weighted_Safety_Domain_Score,households,ip_avg_stay,cmi_recent_value,ip_total_costs,Total_Performance_Score,Num_Of_OP_Claims_Total_score,income_score,beds_score,households_score,ip_avg_stay_score,cmi_recent_value_score,ip_total_costs_score,Total_Performance_Score_score,Weighted_Safety_Domain_Score_score,model_score,GPO_Text__c_Vizient_score,is_preimer,is_intalere,is_vazient,beds_score_size,Account_id_x,Provider_Number_x,Definitive_ID,Customer_ID,initial_score,score_label,is_kids_hospital,Provider_Number_y,GPO_Affiliations,Hospital_Name,post_state_score_label,post_state_applied,post_HealthTrust_score_label,post_HealthTrust_applied,post_Vazient_and_kids_score_label,post_Vazient_and_kids_applied,final_score,Account_id_y,first_year_month_transaction,Daily_Revenue_mean_2018,Daily_Revenue_sum_2018,Total_Daily_Revenue,is_quva_customer,Provider_Number,Zip_Code,IDN,Definitive_IDN_ID,City,State_y,Territory,Assigned_Name,weighted_score,idn_average_beds,Number_of_Hospitals,idn_final_score_label,is_independent,Pharmacy_Costs,Provider_ID,Total_Costs,Total_Charges,Pharmacy_Total_Cost,Longitude,Latitude,Num_Of_OP_Claims_Total_bucket,income_bucket,beds_bucket,households_bucket,ip_avg_stay_bucket,cmi_recent_value_bucket,ip_total_costs_bucket,Total_Performance_Score_bucket,Weighted_Safety_Domain_Score_bucket
0,56.128,35,0,4438,10,1.24,1443409,24.583,0,0.333,0,0,0,0.333,0.333,0,0,6.667,0,0,0,0,22.222,,342021,864737,nan,9.778,D,FALSE,342021,AmerisourceBergen,Carolinas ContinueCARE Hospital at University,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,342021,28262,Community Hospital Corporation ContinueCARE,829045,CHARLOTTE,NC,Carolinas,"Hubbard,Ad",0.051,534,13,D,FALSE,581259,342021,6120891,20257082,581259,-80.7476,35.3183,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
3220,49.452,91,15.333,6628,3,1.429,4434782,52.833,0.167,0.333,0.125,0.25,1,0.333,0.333,0.5,0.571,54.881,1,0,1,1,44.444,,340024,3029,nan,52.794,B,FALSE,340024,"Intalere (FKA: Amerinet), Vizient",Sampson Regional Medical Center,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,340024,28328,,-1,CLINTON,NC,Carolinas,"Hubbard,Ad",,,,,TRUE,,340024,39268888,162473848,0,-78.326,35.0151,"(1001.0, 5000.0]","(48.525, 80.564]","(50.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(14.957, 16.546]"
5384,52.579,151,17,6299,4,1.188,7617552,42.083,0.333,0.333,0.375,0.25,1,0.333,0,0.5,0.714,59.643,1,1,0,1,55.556,,340071,2985,nan,58.825,B,FALSE,340071,"Premier Inc, Magnet Group, Vizient",Betsy Johnson Hospital (FKA: Harnett Health Betsy Johnson Regional Hospital),B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,340071,28334,Harnett Health,578012,DUNN,NC,Carolinas,"Hubbard,Ad",0.492,307,2,C,FALSE,5208850,340071,79619742,405951072,5085435,-78.6151,35.3165,"(5000.0, 9140.479]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(16.546, 20.0]"
0,51.278,25,0,2401,3,1.144,2182891,0,0,0.333,0,0,1,0,0.333,0,0,40,1,1,1,0,11.111,,341315,2944,nan,34.222,D,FALSE,341315,"Intalere (FKA: Amerinet), Premier Inc",Cape Fear Valley - Bladen County Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,341315,28337,Cape Fear Valley Health System (FKA Cumberland County Hospital System),274228,ELIZABETHTOWN,NC,Carolinas,"Hubbard,Ad",0.027,758,5,C,FALSE,,341315,21132011,99949638,1186774,-78.5747,34.6471,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
4557,51.734,104,13,6904,5,1.44,8120447,60.583,0.167,0.333,0.25,0.25,1,0.333,0,0.5,0.429,53.036,1,1,0,0,44.444,,340008,3030,nan,51.317,B,FALSE,340008,Premier Inc,Scotland Memorial Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,340008,28352,Atrium Health (FKA Carolinas HealthCare System),4697,LAURINBURG,NC,Carolinas,"Hubbard,Ad",0.021,3734,24,B,FALSE,4074715,340008,97666691,468673226,3947160,-79.4673,34.7599,"(1001.0, 5000.0]","(48.525, 80.564]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(12.618, 14.957]"
16124,86.646,466,4.333,4019,6,1.766,66596916,50.917,0.5,0.667,0.5,0,1,0.333,0,0.5,0,58.333,1,1,0,1,100,,340115,3011,nan,66.667,A,FALSE,340115,"Vizient, Premier Inc",FirstHealth - Moore Regional Hospital,A,FALSE,A,FALSE,A,FALSE,A,,,,,,FALSE,340115,28374,FirstHealth Of The Carolinas,7115,PINEHURST,NC,Carolinas,"Hubbard,Ad",0.594,626,4,B,FALSE,41197669,340115,443315790,1855811961,44915775,-79.4732,35.1884,"(9140.479, 35608.014]","(80.564, 141.836]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(0.0, 5.0]"
1619,47.351,41,0,6765,3,1.071,1257958,0,0.167,0,0,0.25,1,0,0.333,0,0,40.417,1,1,0,0,22.222,,340188,764460,nan,36.778,C,FALSE,340188,Premier Inc,Cape Fear Valley Hoke Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,340188,28376,Cape Fear Valley Health System (FKA Cumberland County Hospital System),274228,RAEFORD,NC,Carolinas,"Hubbard,Ad",0.045,758,5,C,FALSE,1067817,340188,31360432,108904581,1332596,-79.2228,34.989,"(1001.0, 5000.0]","(0.0, 48.525]","(3.0, 50.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,1,0,1,55.556,,000nan,764472,nan,48.111,C,FALSE,000nan,"Premier Inc, Vizient",Moore Regional Hospital-Hoke Campus,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,000nan,28376,FirstHealth Of The Carolinas,7115,RAEFORD,NC,Carolinas,"Hubbard,Ad",0.199,626,4,B,FALSE,,000nan,263793813,1004965429,11524023,-79.2228,34.989,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,35.244,44,0,4803,1,0.737,1828954,0,0,0,0,0,1,0,0.333,0,0,6.667,0,0,0,0,22.222,,340168,4830,nan,9.778,D,FALSE,340168,,Wilmington Treatment Center,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,340168,28401,,-1,WILMINGTON,NC,Carolinas,"Hubbard,Ad",,,,,TRUE,,340168,8736897,30228565,0,-77.9447,34.2257,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
25035,0,747,0,0,5,1.803,78655114,0,0.5,0,0.5,0,1,0.333,0,0,0,49.167,1,1,1,1,100,,340141,3013,nan,59.333,B,FALSE,340141,"Premier Inc, Intalere (FKA: Amerinet), Vizient, McKesson Pharmaceutical, Cardinal Health",New Hanover Regional Medical Center,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,340141,28401,New Hanover Health Network,7116,WILMINGTON,NC,Carolinas,"Hubbard,Ad",0.58,815,5,C,FALSE,48971515,340141,760463520,3045830523,56879813,-77.9447,34.2257,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2550,35.244,158,3.281,4803,5,1.401,16946149,21.536,0.167,0,0.375,0,1,0.333,0,0,0,42.917,1,1,0,1,66.667,,340141*,553355,nan,47.667,C,TRUE,340141*,"Vizient, Premier Inc",Betty H Cameron Womens and Childrens Hospital,C,FALSE,C,FALSE,B,TRUE,B,,,,,,FALSE,340141*,28401,New Hanover Health Network,7116,WILMINGTON,NC,Carolinas,"Hubbard,Ad",0.123,815,5,C,FALSE,,,,,,-77.9447,34.2257,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2550,35.244,158,3.281,4803,5,1.401,16946149,21.536,0.167,0,0.375,0,1,0.333,0,0,0,42.917,1,1,0,1,66.667,,340141*,854833,nan,47.667,C,FALSE,340141*,"Vizient, Premier Inc",NHRMC Rehabilitation Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,340141*,28401,New Hanover Health Network,7116,WILMINGTON,NC,Carolinas,"Hubbard,Ad",0.123,815,5,C,FALSE,,,,,,-77.9447,34.2257,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,49.765,68,0,2351,2,0.995,2198007,0,0,0.333,0.125,0,1,0,0.333,0,0,41.25,1,1,1,1,33.333,,341307,3017,nan,39.667,C,FALSE,341307,"Intalere (FKA: Amerinet), Vizient, Premier Inc",Pender Memorial Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,341307,28425,New Hanover Health Network,7116,BURGAW,NC,Carolinas,"Hubbard,Ad",0.053,815,5,C,FALSE,592903,341307,22041319,49472791,591577,-77.9403,34.5487,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,61.649,25,0,2838,3,1.45,1736743,0,0,0.333,0,0,1,0.333,0.333,0,0,41.667,1,1,1,1,11.111,,341327,4829,nan,35.556,D,FALSE,341327,"Premier Inc, Intalere (FKA: Amerinet), Provista, Managed Healthcare Associates (MHA), Vizient",J Arthur Dosher Memorial Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,341327,28461,,-1,SOUTHPORT,NC,Carolinas,"Hubbard,Ad",,,,,TRUE,577725,341327,32351804,109257904,869813,-78.0359,33.9654,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
5634,50.816,66,16.667,3118,4,1.358,7151460,46.667,0.333,0.333,0.125,0,1,0.333,0,0.5,0.714,55.893,1,0,0,1,33.333,,340158,2946,10489,51.381,B,FALSE,340158,Vizient,Novant Health Brunswick Medical Center (FKA: Brunswick Community Hospital),B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,340158,28422,Novant Health,4736,BOLIVIA,NC,Carolinas,"Hubbard,Ad",0.021,2786,14,C,FALSE,3551655,340158,77955145,365381490,3604971,-78.1681,34.026,"(5000.0, 9140.479]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(16.546, 20.0]"
5511,40.256,167,4.667,5658,5,1.37,8140602,27.417,0.333,0,0.375,0.25,1,0.333,0,0,0,46.667,1,1,0,1,77.778,,340027,2996,nan,52.889,B,FALSE,340027,"Premier Inc, Vizient",UNC Lenoir Health Care (AKA: Lenoir Memorial Hospital),B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,340027,28501,University of North Carolina (UNC) Health Care,274282,KINSTON,NC,Carolinas,"Hubbard,Ad",0.073,1670,13,B,FALSE,2174904,340027,91094957,265664931,2371537,-77.586,35.2783,"(5000.0, 9140.479]","(0.0, 48.525]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
6333,47.93,162,12.8,11509,5,1.497,11749771,47.633,0.333,0,0.375,0.25,1,0.333,0,0.5,0.429,53.452,1,0,1,1,77.778,,340042,3014,nan,58.317,B,FALSE,340042,"Intalere (FKA: Amerinet), Vizient",Onslow Memorial Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,340042,28546,,-1,JACKSONVILLE,NC,Carolinas,"Hubbard,Ad",,,,,TRUE,8299096,340042,127554449,429224918,8769047,-77.3781,34.774,"(5000.0, 9140.479]","(0.0, 48.525]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(12.618, 14.957]"
0,56.128,81,0,4438,3,1.096,4181508,24.583,0,0.333,0.125,0,1,0,0.333,0,0,41.25,1,1,0,0,33.333,,344016,5732,nan,39.667,C,FALSE,344016,Premier Inc,Brynn Marr Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,344016,28546,Universal Health Services,7055,JACKSONVILLE,NC,Carolinas,"Hubbard,Ad",0.004,18231,142,D,FALSE,,344016,11432823,39318912,0,-77.3781,34.774,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
8460,68.03,355,8.333,12380,6,1.605,23832446,33.667,0.333,0.333,0.5,0.25,1,0.333,0,0,0.143,22.679,0,0,0,0,100,,340116,2955,nan,38.143,C,FALSE,340116,HealthTrust Purchasing Group (HPG),Frye Regional Medical Center,C,FALSE,D,TRUE,C,FALSE,D,,,,,,FALSE,340116,28601,Duke LifePoint Healthcare,541933,HICKORY,NC,Carolinas,"Hubbard,Ad",0.149,2379,15,D,FALSE,1291148,340116,190899632,1220612468,1297613,-81.3289,35.7576,"(5000.0, 9140.479]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
5124,57.278,258,11,7526,5,1.588,26004636,32.083,0.333,0.333,0.5,0.25,1,0.333,0,0,0.286,54.107,1,1,0,1,88.889,,340143,2954,nan,61.063,A,FALSE,340143,"Premier Inc, Vizient",Catawba Valley Medical Center,A,FALSE,A,FALSE,A,FALSE,A,,,,,,FALSE,340143,28602,,-1,HICKORY,NC,Carolinas,"Hubbard,Ad",,,,,TRUE,18428369,340143,201590781,807665456,18428369,-81.3612,35.6884,"(5000.0, 9140.479]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(10.0, 12.618]"
5343,63.44,94,15.333,4967,4,1.526,8425307,50.167,0.333,0.333,0.125,0,1,0.333,0,0.5,0.571,54.464,1,1,1,0,44.444,,340051,3045,nan,52.46,B,FALSE,340051,"Premier Inc, Intalere (FKA: Amerinet)",Watauga Medical Center,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,340051,28607,Appalachian Regional Healthcare System,7114,BOONE,NC,Carolinas,"Hubbard,Ad",0.729,129,2,C,FALSE,14420963,340051,99792249,336600043,14777705,-81.666,36.2142,"(5000.0, 9140.479]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(14.957, 16.546]"
3475,52.335,81,20,2916,3,1.297,7006907,48.667,0.167,0.333,0.125,0,1,0.333,0,0.5,0.714,23.393,0,0,0,0,33.333,,340097,3033,nan,25.381,D,FALSE,340097,"HealthTrust Purchasing Group (HPG), Magnet Group",Hugh Chatham Memorial Hospital,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,340097,28621,,-1,ELKIN,NC,Carolinas,"Hubbard,Ad",,,,,TRUE,684286,340097,63247075,265378396,710948,-80.8554,36.2872,"(1001.0, 5000.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(16.546, 20.0]"
0,49.315,25,0,1174,3,1.035,3143372,0,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,1,11.111,,341325,2939,nan,34.222,D,FALSE,341325,"HealthTrust Purchasing Group (HPG), Provista, Vizient",Ashe Memorial Hospital,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,341325,28640,,-1,JEFFERSON,NC,Carolinas,"Hubbard,Ad",,,,,TRUE,2387005,341325,22791288,65341950,3167607,-81.4396,36.409,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,63.746,35,0,86,2,1.122,1938101,0,0,0.333,0,0,1,0,0.333,0,0,40,1,1,1,0,22.222,,341323,2940,nan,36.444,C,FALSE,341323,"Intalere (FKA: Amerinet), Premier Inc",Charles A Cannon Jr Memorial Hospital (AKA: Cannon Memorial Hospital),C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,341323,28646,Appalachian Regional Healthcare System,7114,LINVILLE,NC,Carolinas,"Hubbard,Ad",0.271,129,2,C,FALSE,1370129,341323,21074545,43765787,1475514,-81.8704,36.0665,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3922,54.999,156,8.667,14771,4,1.427,15910411,37.25,0.167,0.333,0.375,0.25,1,0.333,0,0,0.143,48.929,1,1,0,0,55.556,,340075,2949,nan,50.254,B,FALSE,340075,Premier Inc,Carolinas HealthCare System Blue Ridge - Morganton,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,340075,28655,Atrium Health (FKA Carolinas HealthCare System),4697,MORGANTON,NC,Carolinas,"Hubbard,Ad",0.032,3734,24,B,FALSE,,340075,139760988,817980188,0,-81.7042,35.7346,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,431,0,4438,57,1.075,31174366,24.583,0,0.333,0.5,0,0,0,0,0,0,38.333,1,0,0,1,100,,344025,4978,nan,50.667,B,FALSE,344025,"Provista, Vizient, North Carolina Department of Administration",Broughton Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,344025,28655,North Carolina Division of Mental Health & Developmental Disabilities & Substance Abuse,842994,MORGANTON,NC,Carolinas,"Hubbard,Ad",0.319,1353,6,C,FALSE,3789036,344025,93284399,115122816,3789036,-81.7042,35.7346,"(0.0, 1001.0]","(48.525, 80.564]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2822,48.49,105,12.667,6135,3,1.425,6915501,25.167,0.167,0,0.25,0.25,1,0.333,0,0,0.429,47.202,1,1,0,1,44.444,,340064,3047,nan,46.651,C,FALSE,340064,"Premier Inc, Vizient",Wake Forest Baptist Health - Wilkes Medical Center,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,340064,28659,Wake Forest Baptist Health,274053,NORTH WILKESBORO,NC,Carolinas,"Hubbard,Ad",0.075,1239,6,C,FALSE,896959,340064,64937761,261717974,1034679,-81.1286,36.2017,"(1001.0, 5000.0]","(0.0, 48.525]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(12.618, 14.957]"
0,50.485,25,0,1725,2,0.93,810278,0,0,0.333,0,0,1,0,0.333,0,0,40,1,0,1,0,11.111,,341320,2937,nan,34.222,D,FALSE,341320,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet)",Alleghany Memorial Hospital (AKA Allegheny Health),D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,341320,28675,Wake Forest Baptist Health,274053,SPARTA,NC,Carolinas,"Hubbard,Ad",0.018,1239,6,C,FALSE,292858,341320,11216106,24059867,292858,-81.1384,36.5089,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,60.023,35,0,5072,4,1.322,4127579,0,0,0.333,0,0,1,0.333,0.333,0,0,41.667,1,1,0,0,22.222,,341319,3036,nan,37.778,C,FALSE,341319,Premier Inc,Transylvania Regional Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,341319,28712,Mission Health System,7226,BREVARD,NC,Carolinas,"Hubbard,Ad",0.027,989,10,B,FALSE,6490951,341319,52534673,158611810,7024915,-82.7404,35.2208,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,44.966,24,0,2500,2,1.053,795797,0,0,0,0,0,1,0,0.333,0,0,36.667,1,1,0,0,11.111,,341305,6153,nan,31.556,D,FALSE,341305,Premier Inc,Swain Community Hospital (FKA Swain County Hospital/Medwest Swain),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,341305,28713,Duke LifePoint Healthcare,541933,BRYSON CITY,NC,Carolinas,"Hubbard,Ad",0.01,2379,15,D,FALSE,376648,341305,12173511,26338203,386888,-83.4392,35.4241,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,42.305,20,0,1574,2,0.905,1899195,0,0,0,0,0,1,0,0.333,0,0,36.667,1,1,0,1,11.111,,340156,3035,nan,31.556,D,FALSE,340156,"Premier Inc, Managed Healthcare Associates (MHA), Vizient",Cherokee Indian Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,340156,28719,Nashville Area Indian Health Service,854687,CHEROKEE,NC,Carolinas,"Hubbard,Ad",1,20,1,D,FALSE,7387104,340156,27381237,562514,7387104,-83.3144,35.5094,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
7245,56.899,138,14.4,2464,4,1.45,7992422,44.733,0.333,0.333,0.25,0,1,0.333,0,0.5,0.429,24.286,0,0,0,0,44.444,,340184,2986,nan,28.317,D,FALSE,340184,HealthTrust Purchasing Group (HPG),Haywood Regional Medical Center (FKA: Medwest Haywood),D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,340184,28721,Duke LifePoint Healthcare,541933,CLYDE,NC,Carolinas,"Hubbard,Ad",0.058,2379,15,D,FALSE,6564424,340184,95187754,440098607,9950415,-82.9216,35.5597,"(5000.0, 9140.479]","(48.525, 80.564]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(12.618, 14.957]"
0,64.614,35,0,1593,4,1.383,3592943,0,0,0.333,0,0,1,0.333,0.333,0,0,41.667,1,1,0,0,22.222,,341322,3020,nan,37.778,C,FALSE,341322,Premier Inc,St Lukes Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,341322,28722,Atrium Health (FKA Carolinas HealthCare System),4697,COLUMBUS,NC,Carolinas,"Hubbard,Ad",0.007,3734,24,B,FALSE,,341322,31783652,118424173,0,-82.1971,35.2532,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,47.327,25,0,6915,3,1.357,2338807,0,0,0,0,0.25,1,0.333,0.333,0,0,39.583,1,1,0,0,11.111,,341326,2999,nan,33.889,D,FALSE,341326,Premier Inc,Angel Medical Center,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,341326,28734,Mission Health System,7226,FRANKLIN,NC,Carolinas,"Hubbard,Ad",0.019,989,10,B,FALSE,8204169,341326,51334501,180221812,7946065,-83.3885,35.181,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 50.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,64.93,24,0,1041,1,0.952,858429,0,0,0.333,0,0,1,0,0.333,0,0,40,1,1,0,0,11.111,,341316,3000,nan,34.222,D,FALSE,341316,Premier Inc,Highlands-Cashiers Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,341316,28741,Mission Health System,7226,HIGHLANDS,NC,Carolinas,"Hubbard,Ad",0.018,989,10,B,FALSE,804785,341316,14219633,27770039,948481,-83.216,35.0705,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2034,48.932,49,15.333,8187,3,1.294,3132481,58.583,0.167,0.333,0,0.25,1,0.333,0.333,0.5,0.571,53.631,1,1,0,0,22.222,,340087,2998,nan,47.349,C,FALSE,340087,Premier Inc,McDowell Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,340087,28752,Mission Health System,7226,MARION,NC,Carolinas,"Hubbard,Ad",0.038,989,10,B,FALSE,3689145,340087,34352630,167065426,3784968,-82.018,35.6819,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 50.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(14.957, 16.546]"
0,52.934,25,0,2815,3,1.161,1643118,0,0,0.333,0,0,1,0,0.333,0,0,40,1,1,0,0,11.111,,341329,3009,nan,34.222,D,FALSE,341329,Premier Inc,Blue Ridge Regional Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,341329,28777,Mission Health System,7226,SPRUCE PINE,NC,Carolinas,"Hubbard,Ad",0.019,989,10,B,FALSE,1954263,341329,31221662,111193728,1903729,-82.0705,35.906,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
